Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
IEP,0.23229432165052177,-0.0045889028075838546,-0.015192796030687471,0.0037015233762709644,-0.0006834863212055217,0.1569550678517649,0.12556405428141196,0.12556405428141193,28.81092326832694,47.78974149062169,50.970001220703125,-0.032642806577358185,0.1476747815579469,-0.0226405546514925,0.0557197077560571,0.14055453150339,0.0057991515232897,0.0103597596306326,0.0109518222680614,0.249480039723164,0.2843608624803451,0.1604969277658242,0.1908178573263519,0.3954856378368552,-0.032642806577358185,-0.032642806577358185,0.2778099781371117,2.0
LQDW,0.14896802766847622,-0.0009487431260706516,-0.00182676360700606,-0.0005919971137072603,-0.0008699221117080612,0.3269405116592867,0.20471452234535062,0.20471452234535067,76.77588402711596,51.01594651271223,35.417999267578125,-0.06455002743495553,0.030217981392728133,0.0100381382677015,-0.0166701687436242,,0.0021808059974152,0.0066698600060929,,0.7603402061233099,0.3385832244793958,0.3964006779099721,0.3541169905649299,0.8082693912327541,,,0.6225035257320848,0.975
CRF,0.14387678207542687,0.05819455325454922,-0.010623446318841242,0.003894066049854565,-0.001461875033492552,0.2444130977557415,0.14946625158611715,0.14946625158611715,55.40673833563552,51.06939256773457,8.09000015258789,-0.1615194335602168,0.16080426971172224,0.009619075287673,0.030703193231242,-0.2538415420632759,0.018180899283377,0.02269033412594,0.0237890320244439,0.475122876717568,0.4529959026997291,0.4156591524201761,0.4614014287105136,0.4930786693739578,-0.3397852362929231,-0.3397852362929231,0.8489613004994396,0.173
CLM,0.12921334480290622,0.024551553700827816,-0.009977931104162096,0.004343303288316807,0.0037887286692450907,0.24885770188323175,0.15226635218643603,0.152266352186436,55.52680456120861,50.3136541502713,8.319999694824219,-0.17353493525568053,0.17486189485869508,0.0028708459580892,0.0098669832497426,-0.2602288705492611,0.0199924368102467,0.0222909569468019,0.0240197339487395,0.4547382893380217,0.4235488386506361,0.3883880166375156,0.4543387152588035,0.4748875739033037,-0.33553107956572026,-0.33553107956572026,0.8156357754463699,0.181
HYGW,0.08426023895272249,0.01710562579436691,-0.0017480893294420975,-0.0005387078817951238,-0.0007627425757570995,0.21763656483880736,0.13455803584844864,0.13455803584844864,79.70081469263442,60.18062079154495,37.30350112915039,-0.012992333571399395,0.04430692485123067,0.0125814596808555,0.0325572294925933,,0.0036933338495004,0.0056703772856503,,0.8262878934924879,0.6579907144488636,0.6913767829684085,0.6579890069155381,0.8594402081166926,,,0.61118592541433,0.698
TLTW,0.06907659887683786,-0.022926998798325004,-6.096644572734352e-05,-2.239525214549578e-05,-5.4746818404062626e-05,0.21262529289252632,0.1326589345222916,0.13265893452229158,77.3015472812649,54.34656923041861,34.47999954223633,-0.08996492447556359,0.07911326401758711,0.0515400603697056,-0.0358693333333333,,0.0088219716897471,0.0113662364337912,,0.9284925180389308,0.0434927366627881,0.0864649229619357,0.0993528055768655,0.930011873566554,,,0.7670809786231751,0.621
JEPQ,0.0664151515210473,0.0554129369680718,-0.002216429044351237,-7.73621152395751e-05,-3.354156050022581e-05,0.12098700237161797,0.11388166731317638,0.07492681149411932,68.23150557441846,56.169700590886215,43.86000061035156,-0.08794537843056593,0.09628046140966795,0.0571221700652471,0.0517804678604481,,0.0194178406570018,0.0170327775161548,,0.9822238712258832,0.7763667489473036,0.8432987119465998,0.9486366393656382,0.986677511598919,,,0.792329831972984,0.681
SVOL,0.03712094398267087,0.0032729918385690712,-0.006440500676886922,-0.0003806848533247631,0.0003951353426922422,0.16969090909090911,0.10456363636363636,0.10490727272727274,80.49031089350999,64.75578445102389,22.0,-0.02368886393586833,0.07804857395451092,0.0328638867611552,0.0562507177149165,-0.0758192350595796,0.0075607595796565,0.0071136986386577,0.0122923436952057,0.5018772643254548,0.5227250183257601,0.490924248044807,0.4903828754234677,0.5353191039704767,-0.09384880788496697,-0.09384880788496697,0.3647140687904616,0.32
JEPI,0.006512641418360917,0.018689253641547734,-0.003777364946965496,-0.0062561182175920795,-0.002486328003575517,0.10822389436552714,0.06119240454060959,0.06688605345028209,79.45149081163909,62.8931329508928,56.209999084472656,-0.008773647561652442,0.10760800165609985,0.0313761299903239,0.0801972240868849,0.000678432317446,0.0090169536995633,0.0110938929760797,0.0097164772175874,0.8627076806772207,0.8710322828669049,0.93569866607065,0.8108953355034108,0.9504995659204168,-0.04426649626397683,-0.04426649626397683,0.614137933551643,0.481
